"samples","type","X1007_s_at","X1053_at","X117_at","X121_at","X1255_g_at","X1294_at","X1316_at","X1320_at","X1405_i_at","X1431_at","X1438_at","X1487_at","X1494_f_at","X1552256_a_at","X1552257_a_at","X1552258_at","X1552261_at","X1552263_at","X1552264_a_at","X1552266_at","X1552269_at","X1552271_at","X1552272_a_at","X1552274_at","X1552275_s_at","X1552276_a_at","X1552277_a_at","X1552278_a_at","X1552279_a_at","X1552280_at","X1552281_at","X1552283_s_at","X1552286_at","X1552287_s_at","X1552288_at","X1552289_a_at","X1552291_at","X1552293_at","X1552295_a_at","X1552296_at","X1552299_at","X1552301_a_at","X1552302_at","X1552303_a_at","X1552304_at","X1552306_at","X1552307_a_at","X1552309_a_at","X1552310_at","X1552311_a_at","X1552312_a_at","X1552314_a_at","X1552315_at","X1552316_a_at","X1552318_at","X1552319_a_at","X1552320_a_at","X1552321_a_at","X1552322_at","X1552323_s_at","X1552325_at","X1552326_a_at","X1552327_at","X1552329_at","X1552330_at","X1552332_at","X1552334_at","X1552335_at","X1552337_s_at","X1552338_at","X1552340_at","X1552343_s_at","X1552344_s_at","X1552347_at","X1552348_at","X1552349_a_at","X1552354_at","X1552355_s_at","X1552359_at","X1552360_a_at","X1552362_a_at","X1552364_s_at","X1552365_at","X1552367_a_at","X1552368_at","X1552370_at","X1552372_at","X1552373_s_at","X1552375_at","X1552377_s_at","X1552378_s_at","X1552379_at","X1552381_at","X1552383_at","X1552384_a_at","X1552386_at","X1552388_at","X1552389_at","X1552390_a_at","X1552391_at","X1552393_at","X1552394_a_at","X1552395_at","X1552396_at","X1552398_a_at","X1552399_a_at","X1552400_a_at","X1552401_a_at","X1552402_at","X1552405_at","X1552408_at","X1552409_a_at","X1552410_at","X1552411_at","X1552412_a_at","X1552414_at","X1552415_a_at","X1552417_a_at","X1552418_at","X1552419_s_at","X1552421_a_at","X1552422_at","X1552423_at","X1552424_at","X1552425_a_at","X1552426_a_at","X1552427_at","X1552430_at","X1552432_at","X1552436_a_at","X1552438_a_at","X1552439_s_at","X1552440_at","X1552445_a_at","X1552448_a_at","X1552449_a_at","X1552450_a_at","X1552452_at","X1552453_a_at","X1552455_at","X1552456_a_at","X1552457_a_at","X1552458_at","X1552459_a_at","X1552461_at","X1552463_at","X1552466_x_at","X1552467_at"
905,"glioblastoma",12.8806994247282,9.9448388877324,7.10262938453661,9.34204973945647,4.37576375650912,7.97926320369813,7.19969436713567,6.22626841550352,6.76521389721721,5.5119096951956,7.40782859531116,8.33043433951146,7.21231638651822,9.32413123426459,8.8130277362276,5.94825474562856,5.78776397317118,6.54078183001077,6.85756571070315,5.61578654264676,6.34936916428516,6.81617974429919,7.06719798695556,7.69731278615332,6.74053440017109,6.33998880561427,9.17115203918066,7.38457351370749,8.23834575954194,5.22734750801131,7.97162317679568,8.41867750899802,7.3642156631765,8.6340663532313,4.78525012467804,6.55209028781955,8.79318445883671,6.27543538632086,9.08106249653833,7.5808597247747,7.13508217111681,6.32132615356976,4.02769977566913,5.73003656388887,4.71080268649174,6.25339016932769,7.0994600764348,6.72321606748333,9.81242770627514,6.9516117175845,6.51346789595811,6.0948288554705,6.19012101991581,6.07108376368038,6.28884998677135,5.79667375800256,4.94250471042393,5.88441556515996,4.53720484022162,7.50202807437392,3.81922911129004,8.46325496690357,4.92175206113752,7.27862786935398,7.62199500737107,7.99513453339647,6.25557122825203,6.7709838175277,6.15627615409786,5.03768517026626,5.94608165229532,7.13835856176663,7.44877957170881,8.50642386782082,8.25626098293985,6.14915066873927,7.06318921361065,7.09364230287742,3.82107700571637,7.45199262193921,6.85184481915061,6.64200364077021,8.86910226512132,6.44171242353498,5.20768750864056,7.7196345736362,4.29050958027185,3.38330825792398,6.08447407911289,8.74020868535124,6.34296023744813,3.10032111442327,6.51136894486209,7.59153367783349,5.68985480649362,5.52983534177454,6.56536489234028,3.44316781118396,3.50930331300229,3.80187375905242,3.8544737519841,3.60828821371918,8.44887766458484,6.39847705815332,5.07980497428084,4.94277587726307,5.86888980010935,4.47253699879703,5.52910375395345,5.98143833792854,5.04107447514872,7.55137007839887,6.06395726450046,8.89900880106244,4.96982587410504,5.26439380735673,6.55765535608404,6.42288685552343,5.89676328536911,7.68561526588069,4.25470164328699,7.58851129993437,7.35813563636379,4.39382527815287,5.71036703500289,10.7051512764811,4.44257602561788,4.54441758161108,7.21780985723082,4.79697335593833,6.03068262235963,5.88028438816439,4.62503308350139,6.10493912287655,7.7265523839706,5.23093624295992,6.93607695917983,5.3400936537527,4.88238251074807,6.4662318686019,5.68949579613625,5.06083846725732,3.87409469747583,5.05186667635218,4.27101813488838,4.97689507044051,3.75102613135603,7.16560466869148
906,"glioblastoma",12.9013069836546,9.44534004107395,8.03506978542122,9.44323487404167,4.72739227239826,7.80645116571446,7.11935967378853,6.68993474136089,6.47773475664485,5.34503262365653,8.78935209157652,8.47647840606193,7.45622663172905,10.6415290245749,9.00637745942551,6.31345531127426,6.01277216454505,7.47391598417595,8.57466357169722,6.11655159915997,5.65079439098574,7.07267873273139,6.93822130062875,8.70209740839664,7.92378620584383,6.84097311328899,9.56605871997628,6.74089744632592,8.23283196669956,5.67059726914464,8.17616028159925,6.7158774708012,7.257072442445,7.8289540350035,4.83107770188612,6.63803412046071,8.30567921649417,6.35882484361942,9.32562351682817,7.14193901837192,6.37139389981818,6.6314033680201,3.91983643269717,5.72833987681419,5.17129015309867,6.04187247264444,7.56555109533904,7.08994154273636,9.3621326471127,7.16931998426934,6.84484013409541,5.94043978738527,6.26261991068392,5.9025996635276,5.60918463868518,5.98922006997763,4.09096944906187,4.97909368355297,3.9768947644553,7.10010538457993,3.3754130841812,6.98138882905238,5.78620718196405,8.07686737380156,6.36132699958939,8.12881738329338,6.7261976022486,7.28610387214367,6.49348110488039,5.98152671884923,6.06078621422187,6.40940657201223,7.45478667814433,8.60352715201156,7.75380742452844,5.4006679659885,7.04619250528157,6.96549497314482,3.91263700676584,6.73553927173549,7.84694828014001,7.98102889916895,8.09946643121038,6.26523991621696,4.93359789697926,6.77411944308773,3.87476325771475,3.45833801272512,6.84737904947947,8.61121877600121,7.08912224198854,3.2430892260864,6.16102689588646,7.46795281982912,5.99798342301786,4.99666069749634,6.78986442734436,3.49683190464023,3.32009209397586,4.24434737109741,3.74828185624404,3.66986838772149,8.55234677097174,6.05046803877076,5.21082814688984,5.70134559131785,6.11075532386766,4.61291519662453,5.58620792616903,6.65166847559559,5.27952540617923,7.59021907372974,6.50557730231943,9.39352016838595,5.24624751744165,5.1809570421449,6.79323923680442,7.12508581289112,6.08621434302299,7.76526542388203,4.53518330461816,7.47571501057357,7.57797563384571,3.75958608321292,5.75808190557749,10.5017449945652,4.44257602561788,3.60378503845427,7.2368512831216,4.52537429792895,6.27174613839923,7.25005661323163,4.69176251825611,6.129160611208,5.95578175615814,5.53469052601444,6.9689509409966,5.27570457937808,5.24529489659392,7.2554994690985,5.78885952423533,4.86556003568594,4.16305181458674,5.28783928776077,4.05367060043215,5.47381055975032,3.54190004072234,7.29813920419496
907,"glioblastoma",12.5461336614364,9.86111524228375,9.10617755787991,8.47328646705188,6.91565928583728,8.73188187202548,6.19855146066548,5.79634762419478,6.2341987678675,5.02575731296867,6.8656900183871,8.45912039090938,6.85993721739013,9.34356532602841,8.53772595549098,7.08799857356716,5.50923284207886,7.82488301108662,8.22286664656185,6.93501409676266,5.81073647466535,6.8781616064911,6.5174024360057,6.62670757196733,7.76917390794836,6.37085170207254,10.3774728119038,6.77050272285663,8.2355412176269,4.11372912863503,6.9582390340212,6.73608254210061,7.1298180096472,9.47995166280471,5.00104351067132,5.14278882363293,8.34738999730113,6.37366374656782,8.68618543408004,6.0777731334822,6.10092399416552,6.33404767437745,4.40791942615675,6.91184267678363,5.17339921355836,6.34068097074856,7.2321572827406,7.63705148752277,10.1551579176885,8.3321951946054,7.4041364068494,5.73785716668926,7.29940942762654,7.8644811325877,6.90449899530695,5.10675510804877,3.4446087433809,4.75321109290809,4.58698529189607,7.74093624272659,3.9037302511899,7.68871372030078,6.67118806045276,8.97188349954722,7.94900552264329,7.34828877667024,6.88753613348479,6.96201190579512,5.61483525387753,5.15304758053249,5.65225937442095,8.07807369992948,8.64391764751249,9.00034535414964,5.74491993308001,5.52517463654227,4.97330936729723,6.20578182556862,3.68085000608022,6.4780256904281,7.39914649177291,7.94327247604844,11.5304141207745,10.3444774246922,4.28917546299868,7.95317176217975,3.51317107275297,3.51756025838917,6.66030264297396,7.94312562684028,6.41434279869693,3.40212023672948,6.55999062264282,7.46700937006486,5.88679183510508,6.82270006517522,6.63766987398166,4.09522600542394,3.83435492991208,5.02452666331658,4.04411878841373,3.8776826292671,7.60844004263767,5.74606693725985,4.59174205337544,5.2074458553011,5.39742460877822,4.70223695971215,5.47811235912043,5.47697254658594,4.20947754576662,7.18525478159521,5.75193256237344,7.75614363942418,4.81148188446233,4.56038963143431,6.28354025009107,6.93492157643952,5.11872336724637,6.75884505437072,4.79793746579404,7.03410596160214,6.43146674163817,4.69908316187541,5.65298852453269,10.6023089137344,4.83920776491035,3.69542135418453,7.08321837193618,5.85613322853892,4.9492180961415,6.75936341564591,4.91222958942293,5.78466616316285,4.85411908475016,5.08653171044396,5.69593558283108,4.67936289301264,4.37902534503892,8.40852823149108,5.37975257844237,5.04342275604346,3.57126066188503,5.74281645352364,3.44740781288806,4.01095496900113,3.45583575969199,6.90019143365024
908,"glioblastoma",11.6326298074365,8.35368894606937,6.98885700128,8.40976299015004,5.52343027335941,7.7397891605024,7.44648956842195,5.58677027720716,5.66326464110443,6.75809993533156,6.87181143220559,8.36367450805703,6.86544526061297,9.65903267281733,8.63435571869867,5.51275984140913,5.37184995572091,6.44612260510627,7.66316937510158,5.64569943516814,4.60191158357448,6.26112126202731,6.31461253958876,8.29481507796026,9.7688630110511,6.43047998092971,8.94607751012518,6.55337649120237,7.90048676675772,4.40596286357869,6.81719827784636,8.93695637382551,7.67773090148056,9.22930560652854,4.93899204792826,5.11838575350953,8.31394361154653,6.73832765331666,8.39230782342706,5.93304214673822,7.1259394188091,9.04039869841978,3.67768969206169,6.57991494877541,5.43612852118113,5.66944620108235,5.95104150107053,5.71666318981986,10.2597743239442,8.31900964913895,6.3582982411528,4.99375008326152,6.95221179155728,7.50557808939267,6.82494298603721,5.30167244427096,3.64019584999611,5.02304283861884,4.07899876116108,7.10518841394799,4.01952609609096,6.88461232729595,7.0597382141471,8.4921338899643,7.52347930758361,7.28107602541452,5.94298280865913,6.48823327179773,5.34071208874105,4.96837179282451,5.79384685170129,7.92245886997427,8.1131129595736,9.28658050493889,5.79910927624289,5.17598589980238,4.76196409525425,6.61374446217531,3.91690496269022,6.27693267059215,7.43722611737924,5.66194910907438,8.90338780081303,7.18301464062406,4.20466717305313,8.17881513416041,3.41505463196033,3.54918787531404,6.39496718865243,7.57266363377611,4.68202403513404,3.16585827299614,6.57206791532452,7.91377559220834,5.73582860423459,4.95476934946517,6.46991805595842,4.86760265493998,4.62008267566206,5.07116379247795,4.03762605189855,3.40813012842673,7.8677009165335,5.38022911466603,4.23976320465095,5.2210716340168,6.94812690396587,3.94520669696476,5.05048002382921,5.66000112702332,4.08408044619023,6.52086495383759,5.63446715762672,7.86777869369356,4.90016537230486,4.70001196183637,5.93546353686195,4.86494517052324,5.2960324247809,6.72449548041837,4.46466885315533,7.07661214917053,6.14660743299846,4.72614829150097,5.88184648007878,11.4069194085569,4.85455323674595,5.25133683715942,6.851910529251,5.63055580704082,5.2895538696408,8.09155689966144,5.08367586175475,5.70257573861266,6.19552732396751,4.94111025744877,6.07234546941275,4.9861835180875,4.86997402024808,9.03649175591,6.01688754451366,4.87330863729167,3.49204769059088,4.69455476764315,3.52020323261684,4.13099225989438,3.38910447419894,6.80680898692607
909,"glioblastoma",12.4570214697735,9.66601649642361,8.2384455404634,8.4551935402359,4.65202789290063,8.48801062504376,6.41856602103628,5.65872669118812,6.99015989857282,5.3563613303077,7.95106594108898,8.32585423463016,7.01715515988332,10.0718693990729,8.7120740254139,5.77484088131222,5.45051286930236,7.90157670036048,8.11134414267573,5.43017831366441,5.04166098448523,6.52213034008003,6.48966055627612,7.01265891874126,8.38714611664287,6.39120787033619,9.47263021597798,6.68798464128286,8.13122882312332,4.57031788168295,6.92155276654331,8.14213722961579,7.46300631866996,8.89911708921193,4.95533322474901,5.18784873970828,8.45470819561289,6.68320156505648,8.18022060418598,5.79032742305887,6.85773179318178,8.27441219128733,4.0100273963176,6.75454305833261,4.89669629716308,6.23451431461713,7.51948210790783,6.80453972582991,10.1799685282334,7.96956580703357,6.3671680924271,5.1847769892527,8.01350510099802,8.48737433332668,7.90417995760686,5.54406903048533,3.59800038347562,5.49764491972228,4.61381271163372,7.7442245470157,4.31122845161067,7.60406938035575,6.4299915659972,8.1144688972455,7.54285126341176,7.36580418746911,6.19352376928595,6.58300400078812,6.3894315500707,5.78593517198553,5.70576471567942,7.72159859235893,7.50432405410101,8.69148810156769,6.01110161144443,5.55192600841533,4.87453948859698,6.48516423234452,3.76417358666667,6.54139286708977,7.90664786120337,6.7780866124014,11.0204794382671,9.50388429621177,4.48897331399324,8.085281826308,3.42283266555738,3.40245388935418,6.35452306478088,7.95921876707346,5.38001889394161,3.20345406716119,6.23305617435818,7.88625885843458,6.42376382289876,5.91090554026356,6.52110580458014,4.19164247979926,3.57101179652566,5.05218820512227,3.91197975703096,3.62097113537994,8.07831208766434,5.63269779974989,6.22150758214961,5.34659569550543,6.77632883106949,4.27016485949986,5.43841196109953,5.55069144136517,4.70474455924164,6.73363814024615,5.6686238318093,7.45837745480944,4.69872817423022,4.6395096464775,6.21963497908544,5.79961083903449,5.67393436813027,6.4505290245947,4.6821904421801,7.25322195236239,6.43609113075426,4.42353439945636,5.33510785836829,10.4115912480999,4.73342604418353,4.15827344755893,7.02498635698097,5.96968915067895,5.22763374194397,8.57074498063685,5.23162458618209,5.77325095382743,5.64599486506946,4.75000491672582,5.87777264663884,5.14998246726886,4.97508686873621,7.55202189717422,5.66143761563348,5.27460940090508,3.8256702154471,5.34352404088261,3.59951225294281,4.05122217306928,3.12676883721645,6.89136275523307
910,"glioblastoma",11.7852109796721,8.95613406799184,9.15742625966761,8.98590897205325,4.02434357677663,9.28076121374571,6.16585997959443,5.60128418911182,8.44860353316358,5.13736827668145,7.20979120929839,8.11780467968406,6.83301810884963,9.9636434692845,8.17888486750642,5.89108726511085,5.42418345695744,7.12374962234712,7.49476548917334,5.78449741496916,6.9929210949713,6.8580860350896,6.57768797016486,6.7401192295827,7.92900714304946,6.11884384518713,10.1673990741589,6.85946060572297,8.20748123341494,5.0162210391345,7.10852883343948,8.61586318534985,7.44836431770235,9.42300373380827,5.09969954129377,5.37855824842283,7.98566992606649,6.41286526696493,8.89152925946504,7.25168116914626,6.40938720299232,6.31327661037,4.11978460617283,6.78266669181169,5.51494534954613,6.02401328410572,7.38188972694619,7.33608266220016,10.2310540575271,7.9629389133093,7.06620641498934,5.39064157361262,6.96703160989281,7.21230970440338,6.48750902463894,5.2437745026199,4.64308679005128,6.2326031868762,4.52718004311347,8.00368016788178,4.19647391835267,9.12335404476589,7.56847517042952,10.091334365705,6.97337927066333,7.32579687680302,6.43238750291889,7.31017098177965,7.36560565042987,5.85520654873142,5.93166156122965,8.87095383078971,7.06223798554939,9.57562925353095,5.77496935038512,5.36378141489409,5.05584853181403,6.00206395013035,3.71052572228491,6.76404696929257,8.49414062110359,6.80509932227519,8.28811022807131,6.09493656623766,4.4226295794945,8.7900722665741,3.47300190250286,3.66256747885969,7.28133018914715,8.01385070671406,7.3105858166074,3.12661023009901,5.95572420539415,7.49726632205462,5.86786693340379,5.32824772984059,6.45149093102049,3.69028957379707,3.5724867427531,4.72626440611076,3.91000926081837,3.80392376275951,7.74920868217304,5.50056228122397,4.90137753813854,4.95276948489965,5.7648709641877,4.51280325561592,5.10362787155219,5.36271282330569,4.23335512430614,6.97454831555594,6.85955846821827,8.01299169570238,4.83282192566473,4.45343250376589,6.38972489283224,6.39353549448603,5.2606103569487,6.38643214279958,4.71679304716073,7.10302253787149,6.77513653863605,4.23057021489524,5.36481725799344,10.4029845889122,4.92049545857394,4.10401844735432,7.1305283106509,5.38334537456548,5.28977211468012,10.1771238172654,4.86803327063958,5.84971031031633,5.05755704793926,4.85876330645993,5.88765392399001,4.74431155681616,4.65302966679652,9.4898042485998,5.62939967586218,4.9522927762197,3.81435095146698,5.20520698238893,3.60839926378977,4.51152911475193,3.25267317889863,6.95070780083617
911,"glioblastoma",12.6547967834087,9.25009080109663,11.0317440518547,8.7958516940527,4.46461299877036,8.22208851175788,6.35199121315052,6.26084761951092,6.87422350269385,5.78202780417819,7.09084495847693,8.43118061053402,6.74031863638144,9.53108741954988,8.32869009572999,5.95531721614166,5.66203304123401,7.92446691119145,7.95925889657215,6.23546465597721,6.84116692954056,6.84177165243887,6.50646488962263,6.8062037489882,7.83776890374039,6.36637400870589,10.6430439692787,5.78175999074017,7.88353942646639,5.01077965142748,7.87790967081537,7.44466072975269,6.99000727615593,9.41193774670323,5.20787015520901,5.83221994218781,8.1159679120572,6.45735958975165,8.82807376414122,6.74607922024489,6.33382032977191,6.2172261264002,4.00911070065735,6.54341068192759,5.14816349477013,5.90065713356799,7.19891634507784,9.23015585971371,9.87480578016444,8.37337758593025,6.63391483717482,6.65989993620859,7.32743628745888,7.01106537870704,5.9452658160728,5.44934926932288,4.31191828751333,6.10303243652582,4.6378661943176,7.69377017906082,4.1572789278399,8.2486366905434,7.41009548166895,9.9828905319145,6.40203409171434,7.78591939044158,6.74897050309636,7.62173102063901,6.42055592401713,5.61745126085943,5.48844922364734,7.64701264791082,8.10022041025236,9.37241347996439,6.38714357006605,5.65426483031011,5.30640142108163,6.44076059578596,3.72136895036895,5.99733561767785,7.90790929505565,7.94924480061836,7.36147426309794,5.62611912925044,4.58508397677162,7.61989168388275,3.5045326875592,3.37196463283066,6.84011776144886,8.07066018837052,6.86024552549196,3.18540959786719,6.54900915912603,7.82479983997442,6.36804676037025,4.53536792467914,6.87775443023521,3.8962772940128,3.75642211907076,4.73300508816825,3.82270824902043,3.466267838461,7.82876138543046,6.06386922516843,4.8247963225983,5.36888758140343,5.25768462370025,4.70083984105129,5.20912142637618,6.16486094515367,4.46184616460403,7.12336707073393,6.32305372657532,8.45114975429484,5.0178843878494,4.94664085906588,6.61512593977684,6.33105681083293,5.40116440463281,6.24661371205804,4.85356596617566,6.7760716708515,6.63391483717482,4.2531168883026,5.5845495686481,10.7136160361894,4.25307976746072,3.76351997234938,7.20939780898543,5.38630214550739,5.49310385638928,7.88672652610299,4.99797397462669,6.08987203504725,5.77752453617786,5.02386000114316,6.12890215593778,4.7625814965845,4.61517426823466,10.3748569004489,5.65295736518809,5.05464537986897,3.78357169262425,5.35702103099816,3.7079130017151,4.30075214777706,3.51401793937017,7.09655458273383
912,"glioblastoma",12.7659971668295,9.58112737665826,8.32219695729541,9.222664750915,4.00661661208914,8.91409759155208,6.51208182188489,5.56969927890984,5.80572405203884,5.26694649273502,8.41752926616648,8.47558081256057,6.70473916732921,10.1433768276469,8.92165492647458,6.47593399309235,5.50787488463803,7.66598464815935,7.69912707603767,5.78671138708779,4.91284244227971,6.91544274730198,6.95701731784217,6.50131652609251,7.5663200146846,6.23796533646672,9.28341841722991,6.50700046836488,7.86043986399249,4.68130459170444,7.06737367664902,6.07680570603409,7.3262761832792,9.86654700466562,4.70538143328251,5.261090510167,8.53525836752855,6.14871451831391,8.56455766778419,6.40555082565105,6.30121749791738,6.03731445953369,4.08768150966881,6.73344545445085,4.775184769258,5.9124070193023,6.69582516921146,7.48203644699822,10.2747070042117,8.09126851836607,6.69495772968592,5.28767281060199,7.1482043104555,7.33284896887727,6.7692566169304,5.67196453898715,3.80149155465827,5.09247880081788,4.98317092173514,8.21568045038481,4.04375543963699,7.67516966031286,7.80496141591672,9.41768788334376,7.42642243155417,7.6087683139609,7.39531229808186,6.98680668714762,6.25148626396087,6.26572227844913,5.52059320062606,7.99977797084663,7.94039850950874,9.0988641725842,5.61282238318998,5.42822357911466,5.23945945293467,6.29358493180782,3.75447951904339,6.968024922942,8.4306485212261,7.48716965942244,9.64692905726934,7.76815345894423,4.23458252946582,7.90114688126366,3.56673407626504,3.54571920582533,7.02474747640357,8.17896213815188,5.97075322060321,3.25736988886579,6.19108789680952,7.53468234260386,5.83819276457095,6.48092932964417,6.5702911723712,3.86437361840086,3.62317504713581,4.76690242096079,3.75918273034958,3.48646092048981,7.53809825564952,6.02790466424048,5.13913028184637,4.90737572593113,5.51306676335443,4.58930825077309,5.41861950883201,5.64028186667085,4.38538763042981,7.24488087361231,5.99959251770614,8.24404549118703,4.76821269991523,4.4557746221297,6.19884944686885,6.18437045316602,5.02892388195411,6.22373531846093,4.43440360152952,6.8501026434593,6.61525228244745,4.4630568936593,5.26341310446634,10.8918135226306,4.60425720008538,4.14954688698418,7.00820494043991,5.29470991744526,5.5369199027319,8.58222196610078,4.94311164719842,5.74075168241096,5.59619043477535,5.07215144065088,5.91224288872636,4.63373225432365,4.81285943247217,8.45101622310228,5.3837736593824,5.0014304477745,3.53759138682662,5.56355492665886,3.95290058982747,4.0816942125308,3.74187321677371,6.8666727481816
913,"glioblastoma",12.8261821816297,9.29737191612199,7.57333804117125,9.70954155130195,4.62076573393555,8.3872545366224,6.83438587190397,5.94433103513208,6.46503380765776,6.01522923752763,7.86244185914938,8.71539936058603,6.74945137794505,9.20404640470078,9.02247703490289,6.20548494146409,5.58775308914946,8.09273403284187,8.69983287042715,6.01578925431996,5.59832478902594,7.06923319330457,6.47096023554765,7.45246334430665,7.62751555834651,6.67353425589585,9.20272078728613,6.30337720160571,8.15173860089859,4.65886315862985,7.25239053154898,5.27755437796,7.5495451840558,8.50273089073254,5.23438483991477,5.51959674816916,7.74516813885764,6.75164235408171,9.15530595013617,6.0337461897663,6.28190264956189,5.73749705453092,3.74945606352771,6.75164235408171,5.87594436991479,5.70088824849271,7.43198037156288,7.23469434667468,9.36684688231581,7.97337694289335,7.48255889884196,5.78623379347658,7.59446500156444,7.70097901368893,6.80236280659763,5.02036669921796,3.53492885291351,5.05751777185019,4.81328756947236,6.84776215377081,4.05533261522738,7.20312486290243,5.86535707305581,9.40076847318614,8.09616019705816,7.76697300092172,6.97161534040216,7.40961649947636,5.32644378451073,6.60350749948572,6.10647530176938,6.36754836124617,8.06609208797932,8.49786990325199,6.47507557526876,5.68748053411894,5.59618036036519,6.50241170030688,4.00080389198042,6.95662463284982,7.7799509878574,7.94235183182746,8.91485313808177,7.75167921125838,4.52400555820455,6.81000034777038,3.67588571777281,3.5749432363831,6.72397068680341,7.75222946826407,6.17098337259467,3.23143502198167,6.39630868600758,7.85143089396745,6.26844479859409,6.51266993420798,6.92012042158334,4.39409174558472,3.86166731761007,5.04384131082044,4.01539961273252,3.55130570220947,8.08368369747889,6.21764396030124,5.86949973816869,5.67456204777507,4.92997583553473,4.84436093903289,5.49524380866048,5.1660311060064,4.51547339550106,7.34843982398147,6.24548906676179,7.85593861810104,4.81511027191056,4.64757539311795,6.28211845541258,6.65193102352349,5.8393590823321,6.72318811651029,4.80885646605829,7.82096430314262,6.67018486653033,4.93411664905591,5.00581746952417,9.61454607904038,4.71173068234788,4.24845200939266,7.23638669011254,5.15931620064763,5.34636015561438,8.32065296299441,5.06281344347478,6.25693392336723,5.41452041971595,4.70022769178705,6.2369321580864,4.6845622667651,4.50237097394285,5.67536992989055,6.13120394079932,6.29775233775189,4.07440626993808,5.64795487949326,3.64465612941306,4.25589101334,3.51522241160095,7.13535315262301
914,"medulloblastoma",10.1562073278488,9.69380905982996,7.57453850369015,8.09870922897952,5.73202189114734,7.22021579321382,6.66880046920368,6.24889654127433,5.78457412222138,4.64332984507407,6.85593589900885,8.51998880983691,6.88102564035473,8.25576744081812,9.52913285077782,5.94237041480315,5.65560168543947,7.03774956102085,8.14950526694215,5.39299531202124,5.43033221455117,7.49145642742875,7.3932750627036,6.98179875619481,7.85080528163056,6.95357677635544,9.98283170195348,6.50967724804991,9.17844222064754,4.78720664136485,6.81250513891328,5.79688010656547,7.5957213143466,9.00352436640273,5.87473993880246,5.19524628647464,5.95691831792568,7.37743880146732,9.33631574436037,5.54580599286666,7.60153834388579,6.0572887589142,3.85731286307383,6.36938707603768,5.83782210752215,5.34634476205408,5.19524628647464,5.52885353851817,9.05142140020905,9.20813194954906,6.95686020021517,6.01986607616664,6.87622000699637,6.08113325851547,5.44158060518669,6.29542902232145,3.54601051023205,5.2528450786906,3.93177140666031,5.63938542405688,5.25234573967111,6.94085748023355,4.57402584200431,7.91733728761148,7.47853505597788,8.14749330883135,6.64441722102544,7.06838819864627,6.89601242444402,5.28561191838667,6.42896572330794,8.05019421699787,7.99808259843562,8.80197425645053,5.55079183006871,5.63596583919415,6.20695045683397,6.6239663352499,3.58656279153953,7.10205903319607,8.86820077425864,7.16776180251505,4.63715539681196,5.47180865074963,4.3731833367829,7.63779442588379,3.53383711604913,3.41962689003668,6.96776236096632,7.37823028197365,8.25231953383374,3.76355742255408,7.80124946636272,8.84163525923792,7.16330972123014,4.47629371768147,7.15615371109876,4.92585960253841,3.8046686724253,6.45918830620266,4.28975364720722,3.90111062099014,7.52447438375981,6.20558941794796,4.86893812113498,6.01367973096517,7.44367056307415,5.60246389256202,6.19641232583896,5.70060263925237,4.3506822470219,7.48338273198421,5.53607158982062,7.43211818918215,4.7974191059182,5.8207618283909,6.49216606844926,5.97952890258349,5.7057264796131,6.72407962754047,5.8759825986405,8.19339411670278,6.48262357344176,5.30925543261782,5.67759739342475,9.93765878972147,4.44749960198381,3.26221631816244,7.11643096853513,5.6695295456183,4.84185891537627,8.24246919811081,5.26466458595885,6.09832470058744,5.25708939251661,4.55328377396853,6.02634728175077,4.61572803596664,5.03640653032464,5.90454665875194,7.35887074798173,5.37633768063576,3.86246349430225,6.30152625320747,3.7536435229855,4.45789753136267,4.38828077180109,6.68612370265991
